day_of_week,hour,traffic_index,distance_km,demand,travel_time_min
4,8.43100108948324,1.9790949393281816,5.247578461355253,17,20.502621600658582
4,13.081417186651944,1.248096541707565,19.663309495422126,3,44.327666089970016
4,9.920160847400368,1.9460210192969625,20.590168857974398,16,81.86143638342146
4,16.20324088147201,1.2247455159238074,16.240865017590345,17,40.21566609749993
4,13.964670754135437,1.3257535682676325,6.52382853819493,10,16.677362515786474
4,14.00945484537719,1.2784319446268155,6.694016206582486,20,16.189809288638816
5,11.782245152433447,1.2069173928609012,11.484429207317664,8,26.961317587762196
5,11.161013115469705,1.0222963414349766,10.89656656719324,8,23.461738755205463
5,9.471632510949453,2.097977235495844,4.834691537048683,14,19.854926413609054
5,11.428389648054507,1.0445950751355129,18.438000530421885,24,41.758626061065506
5,13.466772648973118,1.3537914910387037,6.495534008473197,22,22.415631965324543
5,17.16489151115514,2.127838198850034,9.79294009572457,21,40.36996706112608
5,13.020081977391822,1.2332511293811477,9.223007559123946,11,22.969306690594767
5,12.6503633422091,1.0907914157886083,11.746712758411238,16,25.9774993403762
5,10.617511001344823,1.2496962947990071,23.096073611971846,12,58.65108584617798
5,13.689554832818509,1.3048698348726577,11.974969620368741,12,33.385293439023386
5,11.632553516758103,1.3175740533807405,19.057427611393443,15,51.361961065344964
5,8.410681727904054,2.544825075529913,3.4376596547394485,13,17.413268065574783
5,12.503503857807928,1.2995852603441593,6.2876555116414155,21,13.529058831106717
5,13.456959688130258,1.0816257554186401,13.099828420214976,20,26.648340744552197
5,17.672711903702975,2.515125019816888,12.92730783590957,14,66.12423000905113
5,17.621021041650273,2.3356345005875743,17.334825186724565,22,82.98323463220163
5,10.059800358769618,1.0003773661070525,21.299293072391066,18,40.23973060392465
5,9.531445000839561,2.528116437336166,19.704172325713007,22,100.94566890532388
5,12.18291111093486,1.1237651179481778,13.436839391590194,15,31.66660857376432
5,9.193810113381968,2.1278428378858183,11.053616966381169,16,49.50116374059625
5,13.554972801696314,1.233567715704454,3.938080421584575,17,8.952635956234987
5,16.475476330547366,1.0727270611349355,18.25189496686701,8,38.655441634370376
5,9.191065358767162,1.9405471279955429,19.204369764086255,15,70.8651865687629
5,15.043353159571804,1.3714387526122553,8.09686953978717,10,24.374646865457986
5,17.3016520286255,2.3275879732721654,8.963827950255245,11,42.45442751847904
6,13.644165877797477,1.2402332787948542,16.195467223690233,13,37.96777535199215
6,13.826861465545829,1.0496429470855109,6.227047297481726,16,11.820350301661573
6,14.233795659599071,1.2409876681829064,9.692178123716394,30,21.80875899224917
6,9.975559056784782,2.6051743973603765,12.067486973471452,24,61.3265862674982
6,16.051168513161777,1.0547380666345427,18.668013848021964,7,37.77759568713947
6,8.367129434830666,2.274769006043651,2.2760696272716983,17,9.890456299957629
6,14.235191951741545,1.0252425476462186,9.757138609247207,20,17.608113060143907
6,14.141862443190114,1.094643913083003,3.722604366045626,1,6.890083315488491
6,16.456673490987715,1.0456948554365584,10.693862888401522,18,21.294191059624115
6,12.662532815278354,1.3167742491855057,10.80631238753622,7,24.704499547513482
6,8.451513644122919,2.237899887142912,11.699390203096076,12,53.75646402461778
6,14.16712707646776,1.344319574766198,10.054569663534037,21,24.452407459589697
6,9.066236189365979,2.166798320646268,24.224308848208274,16,104.32513648405731
6,16.65071099375394,2.400792149339619,16.507719663970274,9,81.25362999047297
6,10.900440281779865,1.0805855684214132,4.199736008545466,11,8.013620510300582
6,8.562242948509722,2.28563429841334,14.567362706879038,16,68.1230842395015
6,11.173888500278853,1.0881276394487869,19.290728116708497,10,42.05506535086358
0,15.434351739561944,1.2131308149605577,2.2426758163543665,17,7.009246777351108
0,17.325667087059607,2.3756652529974196,19.625985901407006,16,91.22910071935601
0,9.605936950433085,2.337340496843181,8.245660469082171,18,36.823023005643456
0,10.01794948252457,1.3635305990867448,8.922225351527299,18,26.586202578401036
0,15.564510879889118,1.1896631783516318,2.9276785991843957,17,4.317729195263748
0,12.502768104415907,1.1010121558545778,6.7381306066969175,20,14.452494963733066
0,11.41865768798151,1.394321463780122,9.311807496785523,16,26.841768313807492
0,11.821329088259878,1.1207237478650773,11.269720159502942,15,24.14577606178673
0,16.295658314283685,1.0534782617597744,10.35829043598682,15,22.659257868080417
0,10.755667763091784,1.1328690088246929,23.37628012853054,20,54.50502749437564
0,8.324510767906757,2.0355882282446776,7.571914624449651,10,27.58073454424438
0,11.044904243540305,1.3931787518218801,24.46220565824521,21,69.93283266869798
0,10.390145346659434,1.25154915879527,19.03999317286001,19,48.4471182981482
0,15.561922341067806,1.1575020566261627,19.07450855306498,9,48.39105940157139
0,8.58457987236877,2.0999293974730664,10.16033766209694,8,42.47519752427778
0,16.655712200947647,2.37721607300895,3.7821083972248752,20,16.778472939127305
1,13.852968283343113,1.1025652110795767,19.257607843858988,15,45.346707075707954
1,16.56835349723176,2.2668780991231046,18.499343319836438,17,79.56033056030684
1,12.568880717372668,1.1900433459727342,18.03482384867806,16,42.73479577125766
1,16.63641052417156,2.796809180681109,2.6995652585832635,10,14.74262755509027
1,16.77749404862625,2.0039946036093874,3.2560369739097883,16,15.575140839489613
1,11.113819398925843,1.1606787571039106,16.969164095914152,21,39.411662517638305
1,9.756720999559107,2.31318989170983,20.872526898157705,14,95.22194925699362
1,12.567305928858403,1.1316922461365577,7.859220268744533,14,16.501788486105614
1,17.83711583209152,1.850175350319974,8.481975075795855,16,30.367855689333503
1,15.658684256625316,1.0316852600033484,23.524001068264926,13,45.98713800626396
1,15.835015025879088,1.0042052898166614,11.955318184314962,16,24.538289148170385
1,12.769833926176538,1.1556834474493756,23.318873929354876,20,50.76717716341722
1,8.505073923828066,2.3473047441146844,12.861715475738645,13,61.407196360939516
1,17.521439170763514,2.6236455947530906,20.873611154455407,18,112.81137378596287
1,8.825721580352772,1.954520829990519,7.952225392384052,17,25.376327022579535
1,11.032197838442505,1.3866233757522175,15.129640534411516,14,42.8183578378372
1,15.941823453171835,1.2500864500125752,15.11417753035796,15,38.65822586350258
1,15.882009298667061,1.0096164949465751,19.220065004100565,24,39.50889352742081
1,17.95421512925456,2.087511199383759,11.329840967286463,24,51.863338425850046
1,17.774565631838428,2.6533171866665857,7.227004231872233,27,38.26996784191302
1,14.949701331214758,1.2060668113546356,5.920637766377768,21,13.061400181125045
1,16.957263555151144,1.828944316743367,20.322831987348177,15,70.13890966234342
1,15.054900246731167,1.0750017828475922,5.301529386706662,10,12.949878398643566
1,14.482975272988014,1.2044375285889592,15.137581231147015,17,36.34950634770372
1,14.543464596528576,1.349007980731745,23.294029612200898,13,59.67909591526792
2,11.88768412861597,1.0525649531421073,18.517862793891815,17,35.84065065364588
2,17.667342275351082,2.758138119804496,22.597782040099354,11,122.16308010779402
2,11.229896831768684,1.3556048760443837,8.13575746335025,13,21.35685400679174
2,10.303192246828775,1.0425647051611378,19.187843823876708,13,40.49516119185536
2,12.9101976266891,1.1282934329246284,24.422798274635404,12,53.17899003185751
2,15.793651703351198,1.2089987235562354,11.317485255520705,21,28.549730928983358
2,16.499464959451885,1.152356145049865,13.318116238052253,13,30.690406864761886
2,16.41622007542774,1.0121415222132017,7.004522618427823,14,16.589327677684736
2,14.771449666716691,1.0476085217972564,7.062071519087266,14,13.260914079460637
2,13.448010852760984,1.0502573969649256,6.911485653277852,10,12.932630968513626
2,15.224113844635447,1.0029567605777172,21.923221703309565,9,44.03394057008003
2,17.546663568790688,2.6001375827520756,13.636293403367059,9,69.12681874042164
2,8.914875183874587,2.546603204644204,16.619535968720918,12,83.32666320183695
2,8.09827552569788,2.2091825874584883,19.623645873488716,21,84.55107527738376
2,10.939167605049338,1.1785305439946245,24.709474863180603,19,60.43504624218367
2,13.314792462818207,1.183185285795814,15.09385248510029,8,31.787732415352618
3,10.607087741328522,1.2073118882754843,14.578266997110958,10,36.29873096375007
3,12.446276579139047,1.0108324534680204,23.38194097713055,5,46.36894531118433
3,14.524759555072322,1.0210879065338005,8.852963420287907,24,14.205717193419707
3,9.635537945301873,2.1041238494680363,22.69409080340405,7,97.32853946393094
3,9.139658871192411,2.443907957067765,16.867369630246046,16,84.8355590099739
3,16.067735696487674,1.1007227064203526,8.820364561266025,14,21.649927231849507
3,9.334163355232072,2.491643401973318,4.399201009093289,12,22.79948387565479
3,12.88542466440257,1.209678508425323,22.945294893829434,8,57.25196241838912
3,16.6799959189509,2.6281858693234526,4.585131625048298,11,24.496989626564183
3,10.198619563689768,1.1779357437362117,24.2982906863421,20,56.41888143266942
3,15.103515007123322,1.0450012522106527,16.699480480878247,10,36.79581296428436
3,17.97672263264659,2.0635514794967778,2.5668213066354215,16,10.264413870577403
3,15.253263907358782,1.3345514309641597,4.952048312137981,21,15.859649799041723
3,10.550934328323795,1.3071505454534844,6.891278589760885,17,21.00670445990646
3,16.26390311600555,1.2805996405860665,11.81857873993596,11,30.147584030495484
3,17.28555532894136,2.441086103582159,3.5192720799096815,16,13.282568902475678
3,17.138762903217962,2.7810448622544657,19.23954797708496,20,108.07309725587672
4,11.069310729812326,1.0228377351631774,4.358171559239432,21,6.495090605748693
4,13.97682335523459,1.3478783539406534,12.563984828900697,14,35.80406884630446
4,16.693523009923474,2.536826455751504,5.156224372188035,28,26.240276312978295
4,16.77120467662288,2.043179980264226,4.3432115752098,8,18.19423199053643
4,15.60034901803174,1.0195065275252562,9.875087835804772,13,22.493329815449773
4,8.913532427235559,2.556646549352399,6.329340594688048,8,33.033816173774724
4,8.57002387551934,2.387798449371685,20.848400763879205,15,98.37690825248056
4,13.413626383961319,1.1136233556161717,21.28319167612037,6,46.59597254518067
4,15.416841289918231,1.270092335024815,4.900533258608375,12,10.13542782509764
4,14.761957463565391,1.3434400427929991,6.2343304373020105,15,17.525641260215398
4,14.022563023772573,1.12892992978777,17.47512886816989,20,40.56379186286423
4,16.508527573220952,2.0861350424583143,24.033334529096443,8,102.38134580113471
4,10.099180457480514,1.3155708095795517,16.288210201043846,11,44.21952653239704
4,12.835745857038674,1.0058588509089947,19.33556406092898,11,37.616518990508375
4,9.567604286516392,2.4834294151572704,9.117639258262194,22,46.36458796328345
4,12.054716763304185,1.3936357855866057,10.15460880305797,9,26.21642361287744
4,16.3303426394107,1.1831219730236826,6.523346344977067,17,14.730980286644735
4,10.056214876993412,1.2454732750914974,17.73142798804825,16,41.16885627493062
4,14.76820043630047,1.1206347479494205,4.139400413041525,12,7.406319279536181
4,13.147842349331345,1.2053042018281768,12.404435461751115,14,28.04925823730963
4,8.976100381089916,1.9668485782055776,14.357340494364875,21,53.95500577260522
4,10.183031118115123,1.021877269830507,13.741966009873426,13,25.60807903847683
4,12.247833415241864,1.136699536930371,7.204378685307561,24,15.687490536640135
4,10.750247724877978,1.0894450479170659,12.311968822066573,16,27.467164055204965
5,12.377650549881285,1.124148355643248,7.815260215876653,16,18.73965217407429
5,16.75685127586106,2.0714308642760533,20.201347139826375,8,81.5110522323643
5,11.753213457730137,1.2507013394169324,7.405719872674129,16,17.914843103485598
5,17.798035353809382,2.6685528307858375,6.079081318174086,19,32.760614525943424
5,16.05496046032244,1.0307182737146936,7.4463444654921425,23,13.680265889338692
5,13.028755200655848,1.3180441130106897,8.249504774658133,12,21.148058862128586
5,10.037554858499437,1.1042646619331746,11.635372150560636,13,24.072157688129263
5,12.161609464061577,1.066615405398908,3.302387819683835,13,6.700466898736033
5,13.807685836144216,1.371505368482197,12.255392256775579,21,33.59335183426808
5,15.318727372865009,1.0695854823613353,3.626021988240422,21,4.9990743455194275
5,13.822374488025863,1.119949707377626,21.755444034468734,15,48.05393027872726
5,15.963907226197088,1.2381659206480433,15.899001655894015,13,41.246159030323405
5,17.102166549666443,1.954415757539213,16.805555545473755,13,65.85237018245964
5,10.11506749281768,1.2944141601704262,5.737754501841495,15,10.81420668521821
5,9.92346363153915,2.517372774062973,2.4392815851356944,8,14.854126230676489
5,8.086190025917803,1.819972932578028,13.914353024895954,9,55.19537383664609
5,12.226866196574257,1.2872272644803442,7.3594361811272,23,18.12359145882415
5,11.829030140372458,1.0711536234938,3.594078779880781,11,3.738752557250907
5,13.976324398689004,1.2955721821397888,3.2168709652252807,15,7.389978007416352
5,10.042564679363963,1.2507210520259375,15.014591110445453,4,31.893478528822975
5,16.008180998597503,1.1804520279191366,13.324442120128726,18,34.69032952863806
6,12.63936263454891,1.09832743480903,23.90207233426756,13,53.757830861558084
6,17.348930465545088,2.4370858888547153,5.437033945920767,14,28.368529831331127
6,14.229540441833818,1.1787496780801756,5.785019343874703,11,15.013308082548065
6,16.531281719102367,2.733580456006689,21.668802934343873,13,118.30507326698336
6,9.09482366068994,2.7658366688075833,7.6454526383954,17,40.18193116285047
6,12.796250967444582,1.389137663464009,2.5674089544312046,15,5.24021297751464
6,17.880139620654216,2.1893897796668735,6.877868461979688,19,32.37710937677785
6,14.35264987359081,1.0166239393089034,18.155323414922645,11,36.373816180957085
6,10.688569129041717,1.399190982223304,24.54600777977948,13,70.81699236255716
6,15.420224518797603,1.0126052172328845,22.67755160093813,16,44.15548960704334
6,15.697314182968801,1.3243740770690442,11.348642512897662,17,29.802377015306607
6,8.806697673911774,2.4723482676428645,6.95902460059003,9,36.98620583067206
6,15.91310714312667,1.0803645358742089,8.650457692445471,17,19.405240938530515
6,9.828930530686687,2.3674432080232295,8.29146666704455,16,39.0573821397991
6,17.828601178554205,2.336470391188473,18.13136188714015,6,84.7637525437651
6,17.322668839209722,2.465947166080464,13.47626271707824,4,70.68820313204131
6,14.673318496676934,1.0502328410840642,9.439185667304525,11,21.15224933382834
6,14.48256954077822,1.0689545448420665,5.615689321809947,16,13.921512508156146
6,13.183654633353207,1.029159380748662,20.484949393177956,8,43.56754522815084
6,14.223029790740263,1.3737680867370055,21.928374454727955,18,58.58199796041342
6,13.469155137931242,1.2184990400523403,21.625550367045644,14,51.0483943832052
6,17.630941308978024,2.7175448945963447,12.292566463088686,14,66.97170444592936
6,15.199968026274462,1.0404662478452413,20.14502114821494,7,44.48230828702592
6,8.966405841648715,2.0741640376723,20.451731122407622,20,83.32577343142214
0,12.178839966176096,1.0178036157104686,4.690610066860924,12,5.981796809310349
0,15.588681344179497,1.0423186081091196,23.531749955672918,21,49.1082684279366
0,11.587270195460988,1.211706979257436,9.842230959637147,21,24.61158396411885
0,12.903124894098283,1.3387140007478981,9.665896777022075,13,28.213312676773292
0,17.177726524944397,2.7083472102430095,14.821142244762799,18,85.0647081444192
0,10.388451604036069,1.3797124687023934,12.595474208064843,10,33.715077272812024
0,14.895830655332297,1.3509238944772142,8.865341255724156,12,23.48875364927151
0,17.655179182347666,2.1773484772303116,12.528586092195086,10,52.936244431528216
0,15.31010349139483,1.0306489607968812,13.253423004186873,9,28.787614879603627
0,11.387329557744314,1.2254948405781598,3.202419375181471,18,6.241200013849893
0,16.18300509439382,1.2733305450510919,11.864340956078335,17,29.309494352577634
0,10.817973503964925,1.107010812099337,4.842029210236252,7,10.94930929605568
0,17.437663822120143,2.776489661147887,14.53096754048893,18,80.29246279825081
0,17.146945603370572,2.293543659589453,18.75865151328868,12,85.93867055666095
0,8.52023755029447,1.9136460386967193,13.723699731628134,17,53.764084824792555
0,9.151557874028704,2.388126065467855,22.243558856935955,9,107.43854140490745
1,11.134773598464504,1.2482227388093834,4.57626940056873,21,13.363170623312943
1,13.328471322832598,1.1885287176420274,4.190725481375998,16,9.004518563893258
1,12.873748079212449,1.2500366210746114,14.424997135908228,15,37.2970715439093
1,8.62907476018024,1.9873467913267888,21.22981471829146,11,85.21310980466599
1,10.48976899161365,1.148922839429219,11.370381271157765,14,22.75804631645001
1,8.559263501282256,1.9421813763873517,3.2537133805155505,15,11.594339923439286
1,13.119386306819278,1.2108030498326134,6.546876971633213,8,16.319693383118594
1,15.230571254603298,1.2031008607450657,10.9588685967444,10,26.36468661355226
1,16.026974053360217,1.3152140598300088,5.349458874224739,11,13.242621724315207
1,9.009416255563988,1.9990112944151883,23.174447144347845,10,93.39062520907055
1,10.093060758342085,1.0290089267817926,23.160921208555784,11,50.88463068373923
1,10.626697353304845,1.306911671006252,9.25772991219155,14,25.78626328845253
1,8.512242964043132,2.2965154222306046,10.066325123817938,13,44.3014759477817
1,9.048357472059912,2.0679427501068477,2.3521434924188247,28,11.382516788447441
1,15.984535050511905,1.2828913313341692,4.433515571699827,12,9.068452536567953
1,9.764397704703503,2.755903172388182,13.573120842180925,13,73.62740978874528
1,17.113418162164088,2.3540992803958263,21.392331895684144,12,98.45726149464568
1,12.194814850898197,1.1562774148403796,7.084645714721812,9,17.685475980238955
1,15.405095212183186,1.3027707380508056,20.34067274065828,9,53.72742593328756
1,8.861357715490364,2.263809824674376,2.415865120730765,12,8.923618673884985
1,13.498769211562104,1.2478330371308346,6.955646867341791,19,18.301676893024823
1,12.729905936981528,1.2078740124601508,22.76964109033467,14,52.27684334763573
1,17.814214249220253,1.8973767291080041,10.050157974883112,19,35.33773028443886
1,14.64423786592678,1.181101735083496,15.956236603890746,17,40.29784847395015
1,9.949427689701599,2.626867847173362,18.412969424059845,22,97.46761654652867
2,9.416172449866172,1.9024963291892127,8.967738861471931,10,34.267943596097346
2,11.894346800776733,1.3806809625562146,22.268765678683465,19,60.7077585419718
2,11.717269846164605,1.0070855402437555,15.008881138204996,9,31.05972012952966
2,11.761904687696221,1.146936206110912,10.320671174219015,21,23.905952056607912
2,11.164545765334577,1.136874562303463,9.234975471329399,16,18.303598433564602
2,8.292994431034185,2.4181029655616966,10.266748017108792,30,50.90529725368267
2,9.933392336120521,2.7507447132126717,3.212325166629097,10,12.863473886749226
2,15.171814470467577,1.2152378656484444,19.129266827488212,6,46.60374397347076
2,12.144340469683314,1.3049778087756398,4.420049770477904,16,12.940048711579703
2,14.35427920702972,1.3223055673173325,11.525024835319263,15,30.83037861359815
2,10.682503589223106,1.3997345119934015,12.276024559688864,17,33.30909150934985
2,13.40552675388924,1.1832819221008863,3.4926834293834177,15,9.061952853466526
2,17.06019071044363,2.341596922798487,20.418461823506068,8,97.0753711895078
2,9.64270449455928,2.303719434589956,9.782460916279964,17,47.04939962063468
2,14.063861169830528,1.2709853416959893,15.373440802358358,24,39.50456633551126
3,9.736716369543398,2.4901710706043323,18.85618141632966,18,94.49873155555642
3,13.572518333184107,1.2970543958726761,4.027271597988219,17,7.062638995800936
3,15.272684704524341,1.2535016348761345,14.91308269246186,14,35.16119244981153
3,11.295304137739967,1.17624124562367,22.29614740099438,17,54.114571501012314
3,13.830676844221436,1.3840872289531299,2.542615258958305,16,11.243607485923633
3,13.120885766986639,1.3762760750892926,21.70115573971672,14,58.8857828080729
3,9.25615613156236,2.1110070036708874,18.91077797505625,16,80.59683243928362
3,13.051155557440064,1.3953482266886283,8.032309401744651,11,22.306819080956462
3,17.47565126324043,2.566848897817773,18.593330613520155,18,92.34179291646885
3,16.816353491754107,2.3151922261382136,14.712189471047422,16,71.07923718239583
3,17.544227803210738,2.6741689214820683,7.805239443669478,20,43.75113544749874
3,8.32486596690165,2.3952768411040544,13.136902204995758,17,63.015285368234004
3,10.881645228839513,1.2415681774648908,15.813952471305198,14,38.225356208460326
3,15.212244674989165,1.0921580286058257,23.80856565509055,18,52.7082818094761
3,16.114659391516817,1.0221439267753638,23.482758796004703,11,48.141663113031164
3,15.26303500368818,1.0878728533503306,14.582448791124168,22,31.24501480566464
3,15.537682020450523,1.2488036755235923,18.733949814940615,23,47.31372874475748
3,12.824930605276629,1.2490301591331125,10.823007928168643,18,27.01170019058765
3,9.636756637297278,2.07695461812461,7.478817015939171,15,30.347107670291983
4,12.437014470296678,1.3565255742425821,14.059243581822782,9,37.6009746638312
4,10.011752322888794,1.0320253610115862,3.949621551805663,13,8.123678509823984
4,15.714733448596064,1.3660555281619584,3.2036557179152454,17,10.440422226855052
4,16.741091180258305,1.8304578080704967,6.816606428902648,21,26.379084366633567
4,15.372192235713047,1.250925654804105,17.551618669429242,17,43.84118532084834
4,17.985608065856287,1.824817211445149,21.35715557442975,12,80.06185493569387
4,10.326038621487559,1.0462023464625865,23.281628480242567,9,47.348909767296774
4,14.693154163635016,1.3553088786046024,6.335496614297906,26,15.46866033746005
4,11.363937234029095,1.2076086774314223,19.102857903894208,9,47.66008251929363
4,11.341046520865632,1.2087323501220757,19.503137607839772,14,47.18019727554713
4,10.85211744653332,1.2215879799513099,15.980844953862551,16,40.95287436337998
4,13.769361233448397,1.0619365578589819,14.882667609215012,21,29.610885160258597
4,11.411493258196831,1.2990051882329907,5.89671524814468,5,19.387289033231376
4,8.778789890912908,2.506803596210505,10.521303052368829,13,53.4847014780787
4,13.030437475570213,1.2648447303232717,9.812930225030502,1,24.99206818499832
5,9.910621393463583,2.5905136075336475,10.832438701194038,5,55.265850662601466
5,11.903257792615547,1.3636250171586926,14.665881303824875,14,41.81250046159403
5,11.660282657465153,1.322842808127805,4.968497871068449,9,13.269746051120661
5,16.99600594763236,2.5819325797882087,17.47499543683594,12,90.52207684141685
5,14.627857327436637,1.2360683094598977,9.031149123641237,8,21.631839940243204
5,12.063664052774616,1.1940291636570781,5.948598485993989,21,14.544350252869549
5,8.711107082134369,2.1456569355418593,20.809133903556646,12,92.51625752405918
5,14.657652402653673,1.209868922674249,22.857931278816224,8,57.71535439217726
5,12.498039907044287,1.3025424218974537,22.579194129119927,14,61.733373354832445
5,12.105986972382667,1.359438764227588,21.756552583811064,16,60.47560747213964
5,9.980030303075536,2.2380217963503295,15.46790975044128,7,65.4170193238188
5,9.497771316809027,1.8655790726466364,10.257017665823065,17,41.614648774261404
5,11.467187612359112,1.2985808515428454,9.63601614870662,16,25.861222291378695
5,11.94551129281373,1.317077029139751,22.086150084927752,19,55.521232521749816
5,8.632534088986796,1.9317095352063551,7.823626757509463,16,32.1621541423063
6,13.275796224253504,1.2621743913762644,9.115476927840295,17,22.256967728009286
6,13.295726807126748,1.160352854051164,6.779180688209338,20,13.410245607070808
6,15.901313737261084,1.0871123207070275,14.923169993554803,20,33.64547901048839
6,15.195792247493587,1.1435474763975435,9.004033350481816,7,23.503600218122557
6,8.039141057353905,2.0272076778320045,20.365137587399783,20,81.987252114955
6,13.450834128598903,1.2645864821294608,20.94612262398289,18,51.01542797678587
6,12.151071768549325,1.0357359609167467,8.697518464922355,7,17.323246223963004
6,16.868409028316073,2.6888550983934194,2.3976250295573536,21,13.627032193816515
6,16.577641457860295,2.2741020758422668,17.28236511314497,9,78.05371129623099
6,17.437741203448162,1.8038302905003225,12.973525806960302,20,47.224683730809254
6,16.822057372269906,2.2338880484854795,13.92133061587121,12,62.87447421510042
6,8.864575071201523,1.8014283430791767,15.16324926949176,21,54.26419403989007
6,10.868466456472,1.112182025904022,8.5592917082311,13,18.437236693944875
6,13.597957221797643,1.2080461658009578,8.606551003421337,7,22.167946135479948
6,16.700249255201655,2.4361056346436185,8.606926982172556,13,39.52689037487798
6,12.534162306242681,1.395711978042554,13.08370384352948,14,35.54821174277498
6,13.988830947573172,1.10976468840015,23.647937964775767,21,51.507507553291546
6,13.505453006199955,1.3303552905707257,9.28899931782652,10,21.505828797334804
6,10.597944161711604,1.1018646745729788,10.400242303908284,24,25.23854638020262
6,16.181041683217483,1.3831648302862591,6.132110214247458,16,19.48546632073246
6,8.520724062212697,1.8128216495106058,5.010266186732247,14,21.049048684270147
6,13.354705745913382,1.37429970460982,20.403510913010265,21,56.87244115518671
6,17.752445352839587,2.765770443884287,6.536581321841386,18,35.04310570284552
6,14.760930341645768,1.1620004394350194,22.794614191028618,19,53.021095370568716
0,11.666377000964564,1.2476485600186784,15.777254016912053,8,35.01300104610909
0,16.55078385969688,2.231918531145829,15.856145526813183,22,68.92155803365324
0,11.27006768496102,1.2511834941371631,16.579457622146165,17,40.98676669991434
0,10.261515998021185,1.349132093661328,6.61453807337119,12,19.191430474526936
0,11.149520619187594,1.122559519344783,11.832673824630941,12,25.186190375117096
0,14.200013334774084,1.1360891977805028,6.435311005671649,13,16.85927452431374
0,12.856307340321255,1.2816702224778758,21.652466913264277,15,53.91174970010257
0,17.36661304584681,1.9062785115705358,17.16521990741341,14,67.90148032446515
0,12.770482251793545,1.3339597713457565,4.567626376109416,14,15.44790594778279
0,8.036563113446492,2.1200595641835824,6.5901471656065915,7,27.099820930527958
0,14.288731444133052,1.3051391609385916,8.303913499742901,11,24.175090910757568
0,16.514891816465465,2.283066245193303,6.612987170525608,16,30.07570049446964
0,14.484549141814348,1.151839742579333,14.217624076850713,18,35.06130936298445
0,12.119465486122635,1.3737643178284857,2.9098226509401024,24,10.274771287142231
0,11.822373200144913,1.1127166590037063,17.043783717982194,18,38.775813966690784
0,12.271124464193342,1.0515017749472222,9.296961010207955,14,20.87084200386231
1,12.979485925822638,1.12401360960498,17.47918782463957,16,39.792525374843166
1,8.723893982643103,2.0903682124860206,22.892400989500878,11,97.21617623190212
1,12.681419418707357,1.3550167630905654,8.734695934954882,9,27.25921748749942
1,17.689678620822995,2.733077653066145,17.899940694710267,13,99.90576910613652
1,11.621816027941517,1.2641878885457725,15.838791998270697,7,39.77282421730434
1,14.426279352109317,1.3399370418388097,10.717134163098589,10,27.6757598611392
1,8.388129478118021,1.9941287704459723,21.20400582619869,18,84.69085234151363
1,12.725758530438556,1.3509629381580588,20.4506692032247,19,54.5232163480178
1,10.399489037236313,1.0333516215075038,17.34184771388314,15,37.297490197183755
1,15.057590510369849,1.3283360946819402,11.015955009450416,18,26.89975886477708
1,15.667683563383356,1.1402570765828588,2.0055431077580947,18,3.0
1,14.758926228302107,1.09949015751625,2.484329021795361,22,7.0432430402295925
1,10.413497038374999,1.0314144971171195,14.665882527980276,21,28.754864251544568
1,11.09733248946012,1.3435008102436734,3.7549564460038294,11,13.31556748977101
1,11.834811225750425,1.0608912855667467,15.472900231414096,8,34.735053976974164
1,16.361186155450426,1.1059868246221771,17.263368577647892,23,33.55720423339317
1,13.908158748955078,1.2023091335476843,20.055157232790027,16,47.19488538545645
1,10.05187142904807,1.194833017729431,23.387021092759216,15,57.98489825967743
1,10.727938926998458,1.1854205671541296,14.785976392709369,14,37.031471329231714
2,17.433101118741497,2.32023048910309,5.013336228960709,20,24.64742829136227
2,8.342979013033117,2.297566083388726,10.396094033929835,13,47.02235780265364
2,8.194462584195467,2.7729616349520416,3.340331935893213,18,17.350897412903297
2,16.744170036666784,2.371093162434515,8.846611446934556,10,37.30791713720562
2,8.18358383999224,2.453994221420248,3.973268552688258,7,21.396924911767734
2,17.232237469852286,2.489279321225837,15.627108859736717,13,76.03149223285396
2,8.436609287130086,2.036633131470009,3.540795171104495,7,15.796351960846653
2,13.280474490037992,1.3877765876529027,4.4172436549136815,10,13.639161892538935
2,9.58452440180763,2.587676840335754,2.2483630249587754,9,9.224739348001878
2,9.132697530646858,2.572880577463518,15.43031040154805,22,79.31477564607663
2,12.81994917732867,1.0281842710667832,23.7378163211324,10,46.44601345961807
2,17.115912278061266,2.3541261633582744,2.1168126984417257,22,10.292208480391372
2,17.841188838262372,2.536253947960462,12.848253204058686,18,67.53045848195003
2,10.648163217783189,1.3734372574805005,7.038360980377316,19,20.985957384019315
2,14.178131945892865,1.3079894472826403,20.923485589743635,13,55.82114339971748
2,15.309280359330334,1.1150873737960116,21.88445085638792,13,49.06749754298976
2,14.110234115419246,1.249676829158508,8.346350852851447,16,19.77702371117182
2,16.178506634148327,1.1385064166138994,4.321796677628934,12,12.0952596105145
2,14.5260201521544,1.1824398106650367,24.573294694869972,6,56.19934518942726
2,12.854976402826635,1.1911998180217245,5.3334481235185125,8,12.475836466620683
2,14.050712534377437,1.2239562127383141,6.057473939841382,21,7.750450274199067
2,16.866154889893554,2.06303617753893,8.09705088129683,14,30.364365968191468
2,11.690177324111728,1.0542067494243017,23.481710625790196,9,49.6048062990421
2,12.90694345926984,1.1754445743758575,23.701722349936418,12,58.70245850764229
